Local time,Ask,Bid,AskVolume,BidVolume,Mid
03.02.2025 00:01:35.152 GMT-0000,0.93822,0.93803,1.2,1.2,0.938125
03.02.2025 00:01:35.923 GMT-0000,0.93822,0.93804,2.25,1.2,0.93813
03.02.2025 00:01:36.229 GMT-0000,0.93822,0.93803,1.35,1.8,0.938125
03.02.2025 00:01:36.586 GMT-0000,0.9382,0.938,1.2,1.2,0.9381
03.02.2025 00:01:36.689 GMT-0000,0.9382,0.93801,1.2,1.2,0.938105
03.02.2025 00:01:36.791 GMT-0000,0.93819,0.938,1.2,1.8,0.938095
03.02.2025 00:01:36.893 GMT-0000,0.9382,0.93801,4.5,1.2,0.938105
03.02.2025 00:01:36.996 GMT-0000,0.93819,0.938,1.8,1.2,0.938095
03.02.2025 00:01:37.148 GMT-0000,0.93819,0.93799,1.2,1.2,0.93809
03.02.2025 00:01:38.260 GMT-0000,0.9382,0.93803,2.25,1.2,0.938115
03.02.2025 00:01:38.362 GMT-0000,0.93821,0.93803,2.7,1.2,0.93812
03.02.2025 00:01:38.465 GMT-0000,0.93821,0.93806,2.25,1.2,0.938135
03.02.2025 00:01:38.567 GMT-0000,0.93822,0.93806,2.25,1.2,0.93814
03.02.2025 00:01:38.720 GMT-0000,0.93822,0.93805,1.35,1.2,0.938135
03.02.2025 00:01:39.476 GMT-0000,0.93822,0.93806,1.2,1.2,0.93814
03.02.2025 00:01:39.629 GMT-0000,0.93822,0.93802,1.8,1.2,0.93812
03.02.2025 00:01:39.731 GMT-0000,0.93822,0.93803,1.8,1.2,0.938125
03.02.2025 00:01:39.833 GMT-0000,0.93821,0.93803,1.8,1.2,0.93812
03.02.2025 00:01:39.935 GMT-0000,0.93821,0.93802,2.85,1.8,0.938115
03.02.2025 00:01:40.137 GMT-0000,0.9382,0.93801,2.7,1.2,0.938105
03.02.2025 00:01:40.188 GMT-0000,0.9382,0.93804,1.35,1.2,0.93812
03.02.2025 00:01:40.291 GMT-0000,0.93821,0.93804,2.25,1.2,0.938125
03.02.2025 00:01:40.896 GMT-0000,0.93822,0.93804,1.2,1.2,0.93813
03.02.2025 00:01:41.401 GMT-0000,0.93822,0.93805,1.35,1.2,0.938135
03.02.2025 00:01:41.705 GMT-0000,0.93822,0.93808,1.35,1.2,0.93815
03.02.2025 00:01:41.756 GMT-0000,0.93822,0.93806,1.35,1.2,0.93814
03.02.2025 00:01:41.808 GMT-0000,0.93822,0.93808,1.2,1.2,0.93815
03.02.2025 00:01:41.910 GMT-0000,0.93823,0.93807,1.8,1.8,0.93815
03.02.2025 00:01:42.012 GMT-0000,0.93827,0.93807,1.2,1.8,0.93817
03.02.2025 00:01:42.063 GMT-0000,0.93825,0.93805,1.2,1.2,0.93815
03.02.2025 00:01:42.672 GMT-0000,0.93824,0.93804,1.2,1.2,0.93814
03.02.2025 00:01:43.329 GMT-0000,0.93823,0.93803,1.2,1.2,0.93813
03.02.2025 00:01:43.583 GMT-0000,0.93823,0.93804,1.2,1.2,0.938135
03.02.2025 00:01:43.685 GMT-0000,0.93823,0.93803,1.2,1.8,0.93813
03.02.2025 00:01:43.988 GMT-0000,0.93818,0.93799,1.2,1.2,0.938085
03.02.2025 00:01:44.090 GMT-0000,0.93817,0.93797,1.2,1.2,0.93807
03.02.2025 00:01:44.193 GMT-0000,0.93819,0.93799,1.2,1.2,0.93809
03.02.2025 00:01:44.751 GMT-0000,0.93819,0.938,1.2,1.2,0.938095
03.02.2025 00:01:45.103 GMT-0000,0.9382,0.938,1.2,1.2,0.9381
03.02.2025 00:01:45.204 GMT-0000,0.93819,0.938,1.2,1.2,0.938095
03.02.2025 00:01:45.406 GMT-0000,0.93819,0.93799,1.2,1.2,0.93809
03.02.2025 00:01:47.019 GMT-0000,0.93822,0.93804,1.2,1.2,0.93813
03.02.2025 00:01:47.122 GMT-0000,0.93824,0.93806,1.2,1.2,0.93815
03.02.2025 00:01:47.224 GMT-0000,0.93824,0.93805,1.8,1.2,0.938145
03.02.2025 00:01:47.326 GMT-0000,0.93824,0.93806,2.4,1.2,0.93815
03.02.2025 00:01:47.378 GMT-0000,0.93823,0.93804,1.2,1.2,0.938135
03.02.2025 00:01:47.480 GMT-0000,0.93823,0.93803,1.2,1.8,0.93813
03.02.2025 00:01:47.582 GMT-0000,0.93823,0.93804,1.2,1.2,0.938135
03.02.2025 00:01:47.837 GMT-0000,0.93823,0.93803,1.2,1.2,0.93813
03.02.2025 00:01:47.940 GMT-0000,0.93821,0.93801,1.2,1.2,0.93811
03.02.2025 00:01:48.462 GMT-0000,0.93823,0.93803,1.2,1.2,0.93813
03.02.2025 00:01:48.564 GMT-0000,0.93823,0.93803,1.8,1.2,0.93813
03.02.2025 00:01:49.473 GMT-0000,0.93824,0.93804,2.62,1.2,0.93814
03.02.2025 00:01:49.575 GMT-0000,0.93824,0.93805,2.62,1.2,0.938145
03.02.2025 00:01:50.130 GMT-0000,0.93824,0.93804,1.8,1.8,0.93814
03.02.2025 00:01:50.181 GMT-0000,0.93824,0.93806,1.8,1.2,0.93815
03.02.2025 00:01:50.989 GMT-0000,0.93826,0.93806,3.6,1.8,0.93816
03.02.2025 00:01:51.192 GMT-0000,0.93824,0.93804,1.2,1.8,0.93814
03.02.2025 00:01:51.749 GMT-0000,0.93824,0.93805,1.2,1.2,0.938145
03.02.2025 00:01:51.851 GMT-0000,0.93824,0.93806,1.2,1.2,0.93815
03.02.2025 00:01:54.321 GMT-0000,0.93825,0.93807,2.25,1.2,0.93816
03.02.2025 00:01:54.423 GMT-0000,0.93826,0.93807,3.6,1.2,0.938165
03.02.2025 00:01:55.329 GMT-0000,0.93828,0.93809,3.6,1.2,0.938185
03.02.2025 00:01:55.432 GMT-0000,0.93831,0.93811,1.8,1.2,0.93821
03.02.2025 00:01:55.534 GMT-0000,0.93829,0.93809,1.2,1.2,0.93819
03.02.2025 00:01:55.636 GMT-0000,0.93825,0.93805,1.2,1.12,0.93815
03.02.2025 00:01:56.092 GMT-0000,0.93825,0.93806,1.2,1.35,0.938155
03.02.2025 00:01:56.646 GMT-0000,0.93827,0.93807,1.2,1.2,0.93817
03.02.2025 00:01:56.849 GMT-0000,0.93827,0.93808,1.2,1.2,0.938175
03.02.2025 00:01:56.951 GMT-0000,0.93827,0.93807,1.2,1.8,0.93817
03.02.2025 00:01:57.154 GMT-0000,0.93828,0.93808,1.2,1.2,0.93818
03.02.2025 00:01:57.660 GMT-0000,0.93831,0.93811,1.2,1.2,0.93821
03.02.2025 00:01:57.813 GMT-0000,0.93831,0.93812,1.2,1.2,0.938215
03.02.2025 00:01:57.965 GMT-0000,0.93831,0.93813,1.2,1.2,0.93822
03.02.2025 00:01:58.067 GMT-0000,0.93831,0.93811,1.2,1.8,0.93821
03.02.2025 00:01:58.219 GMT-0000,0.93832,0.93812,1.2,1.8,0.93822
03.02.2025 00:01:58.322 GMT-0000,0.93835,0.93816,1.2,1.2,0.938255
03.02.2025 00:01:58.423 GMT-0000,0.93835,0.93815,1.2,1.2,0.93825
03.02.2025 00:02:02.962 GMT-0000,0.93834,0.93814,1.2,1.72,0.93824
03.02.2025 00:02:03.145 GMT-0000,0.93834,0.93814,1.2,1.12,0.93824
03.02.2025 00:02:03.703 GMT-0000,0.93832,0.93814,2.25,1.12,0.93823
03.02.2025 00:02:04.008 GMT-0000,0.93834,0.93814,1.2,1.12,0.93824
03.02.2025 00:02:07.435 GMT-0000,0.93836,0.93816,1.8,1.2,0.93826
03.02.2025 00:02:07.537 GMT-0000,0.93835,0.93816,1.2,1.2,0.938255
03.02.2025 00:02:07.639 GMT-0000,0.93836,0.93816,1.8,1.2,0.93826
03.02.2025 00:02:08.246 GMT-0000,0.93834,0.93814,1.2,1.57,0.93824
03.02.2025 00:02:10.211 GMT-0000,0.93836,0.93816,1.2,1.2,0.93826
03.02.2025 00:02:11.322 GMT-0000,0.93837,0.93817,1.2,1.2,0.93827
03.02.2025 00:02:14.148 GMT-0000,0.93836,0.93816,1.2,1.35,0.93826
03.02.2025 00:02:15.859 GMT-0000,0.93838,0.93818,1.2,1.2,0.93828
03.02.2025 00:02:16.870 GMT-0000,0.93836,0.93816,1.2,2.47,0.93826
03.02.2025 00:02:19.865 GMT-0000,0.93839,0.9382,1.2,1.2,0.938295
03.02.2025 00:02:19.972 GMT-0000,0.93839,0.93819,1.2,1.2,0.93829
03.02.2025 00:02:20.084 GMT-0000,0.93844,0.93826,2.55,1.8,0.93835
03.02.2025 00:02:20.187 GMT-0000,0.93843,0.93825,2.1,1.2,0.93834
03.02.2025 00:02:20.289 GMT-0000,0.93842,0.93826,1.65,1.2,0.93834
03.02.2025 00:02:20.442 GMT-0000,0.93842,0.93825,1.65,1.2,0.938335
03.02.2025 00:02:20.544 GMT-0000,0.93842,0.93823,1.65,2.17,0.938325
03.02.2025 00:02:20.999 GMT-0000,0.93842,0.93821,1.65,2.62,0.938315
03.02.2025 00:02:21.152 GMT-0000,0.93842,0.93821,1.65,3.07,0.938315
03.02.2025 00:02:21.912 GMT-0000,0.93844,0.93826,1.2,1.35,0.93835
03.02.2025 00:02:21.963 GMT-0000,0.93843,0.93826,1.5,2.7,0.938345
03.02.2025 00:02:22.370 GMT-0000,0.93845,0.9383,1.8,1.2,0.938375
03.02.2025 00:02:22.422 GMT-0000,0.93844,0.93824,2.7,1.2,0.93834
03.02.2025 00:02:22.473 GMT-0000,0.93844,0.93826,2.7,1.2,0.93835
03.02.2025 00:02:22.930 GMT-0000,0.93842,0.93824,1.65,1.2,0.93833
03.02.2025 00:02:23.033 GMT-0000,0.93842,0.93826,1.65,1.2,0.93834
03.02.2025 00:02:23.540 GMT-0000,0.9384,0.9382,1.2,1.2,0.9383
03.02.2025 00:02:24.302 GMT-0000,0.93841,0.93822,2.02,1.2,0.938315
03.02.2025 00:02:24.404 GMT-0000,0.93842,0.93826,3.15,1.2,0.93834
03.02.2025 00:02:24.708 GMT-0000,0.93842,0.93826,1.5,1.2,0.93834
03.02.2025 00:02:25.315 GMT-0000,0.9384,0.9382,1.2,5.4,0.9383
03.02.2025 00:02:27.037 GMT-0000,0.9384,0.9382,1.12,1.8,0.9383
03.02.2025 00:02:27.139 GMT-0000,0.9384,0.9382,1.12,1.35,0.9383
03.02.2025 00:02:27.994 GMT-0000,0.9384,0.9382,1.12,1.8,0.9383
03.02.2025 00:02:28.096 GMT-0000,0.9384,0.9382,1.12,1.35,0.9383
03.02.2025 00:02:28.248 GMT-0000,0.9384,0.9382,1.12,1.8,0.9383
03.02.2025 00:02:28.351 GMT-0000,0.9384,0.9382,1.57,1.35,0.9383
03.02.2025 00:02:28.503 GMT-0000,0.93842,0.93823,1.5,1.8,0.938325
03.02.2025 00:02:29.661 GMT-0000,0.93841,0.93821,1.65,2.1,0.93831
03.02.2025 00:02:29.763 GMT-0000,0.93841,0.93821,2.55,1.35,0.93831
03.02.2025 00:02:29.865 GMT-0000,0.9384,0.9382,1.12,1.35,0.9383
03.02.2025 00:02:30.699 GMT-0000,0.9384,0.9382,1.12,2.7,0.9383
03.02.2025 00:02:30.751 GMT-0000,0.93841,0.93821,1.12,1.2,0.93831
03.02.2025 00:02:31.164 GMT-0000,0.93841,0.93821,1.72,1.35,0.93831
03.02.2025 00:02:31.266 GMT-0000,0.93841,0.93821,1.57,1.2,0.93831
03.02.2025 00:02:31.874 GMT-0000,0.93841,0.93821,2.55,1.2,0.93831
03.02.2025 00:02:31.976 GMT-0000,0.93841,0.93821,1.12,1.65,0.93831
03.02.2025 00:02:32.180 GMT-0000,0.93842,0.93823,2.55,1.2,0.938325
03.02.2025 00:02:32.232 GMT-0000,0.93842,0.93822,2.55,1.12,0.93832
03.02.2025 00:02:32.385 GMT-0000,0.93842,0.93825,1.65,1.2,0.938335
03.02.2025 00:02:32.487 GMT-0000,0.93845,0.93826,3.45,1.8,0.938355
03.02.2025 00:02:32.793 GMT-0000,0.93845,0.93826,3.6,2.25,0.938355
03.02.2025 00:02:32.895 GMT-0000,0.93845,0.93826,3.6,2.4,0.938355
03.02.2025 00:02:32.997 GMT-0000,0.93845,0.93826,3.6,2.62,0.938355
03.02.2025 00:02:33.099 GMT-0000,0.93845,0.93826,2.7,1.57,0.938355
03.02.2025 00:02:33.201 GMT-0000,0.93845,0.93825,3.6,2.1,0.93835
03.02.2025 00:02:33.303 GMT-0000,0.93843,0.93823,2.7,1.57,0.93833
03.02.2025 00:02:35.123 GMT-0000,0.93841,0.93821,1.2,2.1,0.93831
03.02.2025 00:02:36.028 GMT-0000,0.93841,0.93821,1.2,1.2,0.93831
03.02.2025 00:02:36.130 GMT-0000,0.93841,0.93821,1.2,1.8,0.93831
03.02.2025 00:02:36.232 GMT-0000,0.93843,0.93823,3.6,1.2,0.93833
03.02.2025 00:02:36.336 GMT-0000,0.93843,0.93823,3.6,1.8,0.93833
03.02.2025 00:02:36.890 GMT-0000,0.93843,0.93823,2.7,1.35,0.93833
03.02.2025 00:02:37.294 GMT-0000,0.9384,0.9382,1.2,1.72,0.9383
03.02.2025 00:02:37.498 GMT-0000,0.93841,0.93821,1.12,1.35,0.93831
03.02.2025 00:02:37.752 GMT-0000,0.93841,0.93821,1.12,1.8,0.93831
03.02.2025 00:02:38.159 GMT-0000,0.93843,0.93824,2.1,1.35,0.938335
03.02.2025 00:02:38.312 GMT-0000,0.93839,0.9382,1.2,4.5,0.938295
03.02.2025 00:02:38.363 GMT-0000,0.93841,0.93821,1.8,1.12,0.93831
03.02.2025 00:02:38.466 GMT-0000,0.93842,0.93822,1.57,1.8,0.93832
03.02.2025 00:02:38.517 GMT-0000,0.93841,0.93821,1.8,1.57,0.93831
03.02.2025 00:02:39.124 GMT-0000,0.9384,0.93821,1.2,1.12,0.938305
03.02.2025 00:02:40.539 GMT-0000,0.93841,0.93821,1.2,1.57,0.93831
03.02.2025 00:02:40.641 GMT-0000,0.93841,0.93821,1.2,1.72,0.93831
03.02.2025 00:02:41.198 GMT-0000,0.93841,0.93823,1.2,1.35,0.93832
03.02.2025 00:02:41.250 GMT-0000,0.93844,0.93827,1.89,1.8,0.938355
03.02.2025 00:02:41.301 GMT-0000,0.93847,0.93827,1.2,1.8,0.93837
03.02.2025 00:02:41.403 GMT-0000,0.93847,0.93827,1.2,2.4,0.93837
03.02.2025 00:02:41.505 GMT-0000,0.93847,0.93827,1.2,2.25,0.93837
03.02.2025 00:02:41.606 GMT-0000,0.93847,0.93827,1.2,2.4,0.93837
03.02.2025 00:02:41.961 GMT-0000,0.93851,0.93834,1.2,1.2,0.938425
03.02.2025 00:02:42.063 GMT-0000,0.93852,0.93832,1.2,1.8,0.93842
03.02.2025 00:02:42.166 GMT-0000,0.93853,0.93835,1.2,1.2,0.93844
03.02.2025 00:02:42.299 GMT-0000,0.93854,0.93836,1.2,1.2,0.93845
03.02.2025 00:02:42.351 GMT-0000,0.93856,0.93837,1.8,1.2,0.938465
03.02.2025 00:02:42.504 GMT-0000,0.93856,0.93836,1.8,1.8,0.93846
03.02.2025 00:02:42.606 GMT-0000,0.93857,0.93837,1.2,1.2,0.93847
03.02.2025 00:02:42.808 GMT-0000,0.93858,0.93838,1.8,1.2,0.93848
03.02.2025 00:02:43.565 GMT-0000,0.93857,0.93838,1.2,1.2,0.938475
03.02.2025 00:02:43.718 GMT-0000,0.93858,0.93838,1.8,1.2,0.93848
03.02.2025 00:02:43.969 GMT-0000,0.93857,0.93838,1.2,1.2,0.938475
03.02.2025 00:02:44.021 GMT-0000,0.93855,0.93836,1.2,1.8,0.938455
03.02.2025 00:02:44.072 GMT-0000,0.93857,0.93837,1.2,1.8,0.93847
03.02.2025 00:02:44.124 GMT-0000,0.9386,0.93844,1.8,1.2,0.93852
03.02.2025 00:02:44.226 GMT-0000,0.9386,0.93843,1.2,1.2,0.938515
03.02.2025 00:02:45.031 GMT-0000,0.93861,0.93843,1.8,1.2,0.93852
03.02.2025 00:02:45.234 GMT-0000,0.93861,0.93842,1.8,1.2,0.938515
03.02.2025 00:02:45.335 GMT-0000,0.93861,0.93843,1.8,1.2,0.93852
03.02.2025 00:02:45.838 GMT-0000,0.93861,0.93842,1.8,1.2,0.938515
03.02.2025 00:02:46.040 GMT-0000,0.93859,0.93841,1.2,1.2,0.9385
03.02.2025 00:02:46.142 GMT-0000,0.9386,0.93844,1.2,1.2,0.93852
03.02.2025 00:02:46.193 GMT-0000,0.93861,0.93842,1.8,1.2,0.938515
03.02.2025 00:02:46.295 GMT-0000,0.9386,0.93843,1.2,1.2,0.938515
03.02.2025 00:02:46.397 GMT-0000,0.9386,0.93842,1.2,1.2,0.93851
03.02.2025 00:02:46.699 GMT-0000,0.93861,0.93842,1.2,1.2,0.938515
03.02.2025 00:02:46.801 GMT-0000,0.93865,0.93845,1.8,1.8,0.93855
03.02.2025 00:02:46.903 GMT-0000,0.93865,0.93846,1.2,1.35,0.938555
03.02.2025 00:02:47.055 GMT-0000,0.93865,0.93846,1.2,1.8,0.938555
03.02.2025 00:02:47.106 GMT-0000,0.93867,0.93847,1.8,1.35,0.93857
03.02.2025 00:02:47.258 GMT-0000,0.93866,0.93847,1.2,1.35,0.938565
03.02.2025 00:02:47.410 GMT-0000,0.93865,0.93846,1.2,1.8,0.938555
03.02.2025 00:02:47.512 GMT-0000,0.93865,0.93845,1.8,1.8,0.93855
03.02.2025 00:02:47.614 GMT-0000,0.93864,0.93844,1.2,1.2,0.93854
03.02.2025 00:02:48.474 GMT-0000,0.93865,0.93846,1.2,2.4,0.938555
03.02.2025 00:02:48.576 GMT-0000,0.93866,0.93847,1.2,1.35,0.938565
03.02.2025 00:02:48.728 GMT-0000,0.93867,0.93849,1.8,1.2,0.93858
03.02.2025 00:02:48.780 GMT-0000,0.93866,0.93846,1.2,2.25,0.93856
03.02.2025 00:02:48.882 GMT-0000,0.93866,0.93846,1.2,2.4,0.93856
03.02.2025 00:02:49.538 GMT-0000,0.93867,0.93849,1.2,1.2,0.93858
03.02.2025 00:02:49.943 GMT-0000,0.93864,0.93846,1.2,1.2,0.93855
03.02.2025 00:02:50.046 GMT-0000,0.93863,0.93846,1.8,1.2,0.938545
03.02.2025 00:02:50.501 GMT-0000,0.93863,0.93845,1.8,1.2,0.93854
03.02.2025 00:02:50.604 GMT-0000,0.93863,0.93847,1.2,1.2,0.93855
03.02.2025 00:02:50.705 GMT-0000,0.93863,0.93845,1.2,1.2,0.93854
03.02.2025 00:02:50.807 GMT-0000,0.93863,0.93846,1.2,1.2,0.938545
03.02.2025 00:02:50.908 GMT-0000,0.93863,0.93844,1.2,1.2,0.938535
03.02.2025 00:02:51.010 GMT-0000,0.93863,0.93843,1.2,1.8,0.93853
03.02.2025 00:02:51.263 GMT-0000,0.93863,0.93844,1.8,1.2,0.938535
03.02.2025 00:02:51.917 GMT-0000,0.93862,0.93844,1.2,1.2,0.93853
03.02.2025 00:02:52.022 GMT-0000,0.93863,0.93843,1.8,1.2,0.93853
03.02.2025 00:02:52.124 GMT-0000,0.93863,0.93844,1.8,1.2,0.938535
03.02.2025 00:02:52.226 GMT-0000,0.93863,0.93843,1.8,1.2,0.93853
03.02.2025 00:02:52.327 GMT-0000,0.93863,0.93844,1.8,1.2,0.938535
03.02.2025 00:02:52.429 GMT-0000,0.93862,0.93842,1.2,1.2,0.93852
03.02.2025 00:02:52.531 GMT-0000,0.93859,0.93839,1.2,1.35,0.93849
03.02.2025 00:02:52.633 GMT-0000,0.93857,0.93837,1.2,1.35,0.93847
03.02.2025 00:02:52.735 GMT-0000,0.93856,0.93837,1.2,1.35,0.938465
03.02.2025 00:02:52.837 GMT-0000,0.93854,0.93834,1.2,1.8,0.93844
03.02.2025 00:02:53.442 GMT-0000,0.93856,0.93836,1.8,1.35,0.93846
03.02.2025 00:02:54.148 GMT-0000,0.93855,0.93836,1.2,1.2,0.938455
03.02.2025 00:02:54.249 GMT-0000,0.93854,0.93835,1.2,1.2,0.938445
03.02.2025 00:02:55.008 GMT-0000,0.93853,0.93833,1.2,1.2,0.93843
03.02.2025 00:02:55.111 GMT-0000,0.93852,0.93833,1.2,1.2,0.938425
03.02.2025 00:02:55.162 GMT-0000,0.93852,0.93832,1.8,1.8,0.93842
03.02.2025 00:02:55.213 GMT-0000,0.93852,0.93832,1.8,1.2,0.93842
03.02.2025 00:02:55.339 GMT-0000,0.93852,0.93832,1.8,1.8,0.93842
03.02.2025 00:02:56.057 GMT-0000,0.93851,0.93832,1.2,1.2,0.938415
03.02.2025 00:02:56.162 GMT-0000,0.93852,0.93832,1.8,1.2,0.93842
03.02.2025 00:02:56.213 GMT-0000,0.93853,0.93833,1.8,1.95,0.93843
03.02.2025 00:02:56.315 GMT-0000,0.93853,0.93833,1.8,1.8,0.93843
03.02.2025 00:02:56.518 GMT-0000,0.93853,0.93833,1.8,2.85,0.93843
03.02.2025 00:02:57.126 GMT-0000,0.93853,0.93833,1.8,1.8,0.93843
03.02.2025 00:02:57.177 GMT-0000,0.93853,0.93834,1.8,1.8,0.938435
03.02.2025 00:02:57.480 GMT-0000,0.93852,0.93833,1.2,2.85,0.938425
03.02.2025 00:02:57.632 GMT-0000,0.93851,0.93832,1.2,4.05,0.938415
03.02.2025 00:02:57.684 GMT-0000,0.93851,0.93834,1.2,1.2,0.938425
03.02.2025 00:02:57.886 GMT-0000,0.93851,0.93832,1.2,1.2,0.938415
03.02.2025 00:02:57.988 GMT-0000,0.93851,0.93835,1.2,1.2,0.93843
03.02.2025 00:02:58.141 GMT-0000,0.93851,0.93834,1.2,1.2,0.938425
03.02.2025 00:02:58.242 GMT-0000,0.93851,0.93835,1.2,1.8,0.93843
03.02.2025 00:02:58.545 GMT-0000,0.93851,0.93833,1.2,1.8,0.93842
03.02.2025 00:02:58.647 GMT-0000,0.93851,0.93832,1.2,1.35,0.938415
03.02.2025 00:02:59.204 GMT-0000,0.93852,0.93833,1.8,1.2,0.938425
03.02.2025 00:02:59.305 GMT-0000,0.93852,0.93834,1.2,1.2,0.93843
03.02.2025 00:02:59.407 GMT-0000,0.93853,0.93833,1.8,1.8,0.93843
03.02.2025 00:02:59.960 GMT-0000,0.93852,0.93834,1.2,1.2,0.93843
03.02.2025 00:03:00.062 GMT-0000,0.93852,0.93833,1.2,1.8,0.938425
03.02.2025 00:03:00.264 GMT-0000,0.93853,0.93834,1.8,1.2,0.938435
03.02.2025 00:03:00.366 GMT-0000,0.93855,0.93839,1.8,1.2,0.93847
03.02.2025 00:03:00.670 GMT-0000,0.93854,0.93837,1.2,1.2,0.938455
03.02.2025 00:03:01.378 GMT-0000,0.93854,0.93836,1.2,1.2,0.93845
03.02.2025 00:03:01.530 GMT-0000,0.93855,0.93838,1.8,1.2,0.938465
03.02.2025 00:03:01.833 GMT-0000,0.93856,0.93838,1.2,1.8,0.93847
03.02.2025 00:03:01.935 GMT-0000,0.93854,0.93837,1.2,1.2,0.938455
03.02.2025 00:03:02.087 GMT-0000,0.93855,0.93838,1.8,1.2,0.938465
03.02.2025 00:03:02.189 GMT-0000,0.93855,0.93837,1.8,1.2,0.93846
03.02.2025 00:03:02.444 GMT-0000,0.93855,0.93839,1.2,1.2,0.93847
03.02.2025 00:03:02.799 GMT-0000,0.93856,0.93839,1.2,1.2,0.938475
03.02.2025 00:03:02.901 GMT-0000,0.93857,0.93838,1.2,1.8,0.938475
03.02.2025 00:03:03.053 GMT-0000,0.93856,0.93838,1.2,1.8,0.93847
03.02.2025 00:03:03.154 GMT-0000,0.93857,0.93839,1.2,1.2,0.93848
03.02.2025 00:03:03.306 GMT-0000,0.93857,0.93838,1.2,1.8,0.938475
03.02.2025 00:03:03.910 GMT-0000,0.93858,0.93838,1.8,1.8,0.93848
03.02.2025 00:03:04.112 GMT-0000,0.93857,0.93838,1.2,1.8,0.938475
03.02.2025 00:03:04.213 GMT-0000,0.93857,0.9384,1.2,1.2,0.938485
03.02.2025 00:03:04.315 GMT-0000,0.93857,0.93839,1.2,1.2,0.93848
03.02.2025 00:03:04.416 GMT-0000,0.93858,0.93838,1.8,1.8,0.93848
03.02.2025 00:03:04.568 GMT-0000,0.93857,0.9384,1.2,1.2,0.938485
03.02.2025 00:03:06.177 GMT-0000,0.93857,0.93841,1.2,1.2,0.93849
03.02.2025 00:03:06.530 GMT-0000,0.93857,0.9384,1.2,1.2,0.938485
03.02.2025 00:03:08.145 GMT-0000,0.93855,0.93836,1.8,1.35,0.938455
03.02.2025 00:03:08.196 GMT-0000,0.93853,0.93835,1.2,1.2,0.93844
03.02.2025 00:03:08.299 GMT-0000,0.93856,0.93839,1.2,1.2,0.938475
03.02.2025 00:03:08.601 GMT-0000,0.93853,0.93834,1.2,1.8,0.938435
03.02.2025 00:03:08.703 GMT-0000,0.93853,0.93837,1.2,1.2,0.93845
03.02.2025 00:03:08.755 GMT-0000,0.93851,0.93834,1.2,1.2,0.938425
03.02.2025 00:03:08.856 GMT-0000,0.93851,0.93835,1.2,1.2,0.93843
03.02.2025 00:03:10.245 GMT-0000,0.93853,0.93836,1.2,1.35,0.938445
03.02.2025 00:03:10.347 GMT-0000,0.93852,0.93835,1.2,2.4,0.938435
03.02.2025 00:03:10.450 GMT-0000,0.93846,0.93835,1.2,1.2,0.938405
03.02.2025 00:03:10.504 GMT-0000,0.93854,0.93837,1.8,1.35,0.938455
03.02.2025 00:03:10.913 GMT-0000,0.93854,0.93838,1.2,1.2,0.93846
03.02.2025 00:03:11.024 GMT-0000,0.93855,0.93839,1.2,1.2,0.93847
03.02.2025 00:03:11.177 GMT-0000,0.93854,0.93837,1.2,1.2,0.938455
03.02.2025 00:03:11.330 GMT-0000,0.93854,0.93838,1.2,1.2,0.93846
03.02.2025 00:03:11.432 GMT-0000,0.93855,0.93839,1.2,1.2,0.93847
03.02.2025 00:03:11.533 GMT-0000,0.93855,0.93838,1.8,1.2,0.938465
03.02.2025 00:03:11.635 GMT-0000,0.93854,0.93838,1.2,1.2,0.93846
03.02.2025 00:03:11.737 GMT-0000,0.93855,0.93838,1.8,1.2,0.938465
03.02.2025 00:03:11.990 GMT-0000,0.93852,0.93833,1.2,3.6,0.938425
03.02.2025 00:03:12.093 GMT-0000,0.93852,0.93834,1.8,1.2,0.93843
03.02.2025 00:03:12.144 GMT-0000,0.93852,0.93836,1.2,1.2,0.93844
03.02.2025 00:03:12.195 GMT-0000,0.93854,0.93837,2.7,1.2,0.938455
03.02.2025 00:03:12.246 GMT-0000,0.93852,0.93835,1.2,1.2,0.938435
03.02.2025 00:03:12.348 GMT-0000,0.9385,0.93834,1.2,1.2,0.93842
03.02.2025 00:03:12.955 GMT-0000,0.9385,0.93833,1.2,1.2,0.938415
03.02.2025 00:03:13.057 GMT-0000,0.93851,0.93834,1.2,1.2,0.938425
03.02.2025 00:03:13.463 GMT-0000,0.93852,0.93835,1.2,1.2,0.938435
03.02.2025 00:03:13.614 GMT-0000,0.93852,0.93836,1.2,1.2,0.93844
03.02.2025 00:03:13.817 GMT-0000,0.93848,0.93831,1.2,1.8,0.938395
03.02.2025 00:03:13.919 GMT-0000,0.93848,0.9383,1.2,1.8,0.93839
03.02.2025 00:03:13.970 GMT-0000,0.93848,0.93832,1.2,1.2,0.9384
03.02.2025 00:03:14.073 GMT-0000,0.93847,0.9383,1.2,1.2,0.938385
03.02.2025 00:03:14.124 GMT-0000,0.93848,0.93832,1.2,1.2,0.9384
03.02.2025 00:03:14.176 GMT-0000,0.93847,0.9383,1.2,1.2,0.938385
03.02.2025 00:03:14.431 GMT-0000,0.93848,0.93832,1.2,1.2,0.9384
03.02.2025 00:03:14.935 GMT-0000,0.93848,0.93831,1.2,1.2,0.938395
03.02.2025 00:03:15.340 GMT-0000,0.93846,0.9383,1.2,1.2,0.93838
03.02.2025 00:03:15.442 GMT-0000,0.93846,0.93829,1.2,1.2,0.938375
